customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
102977,43.0,Male,East,Secondary,Self-Employed,700650.29,414595.96,Home,705.0,0,97,10.8,2018-06-30,0
102978,23.0,Female,East,Secondary,Self-Employed,339705.05,117373.64,Business,704.0,8,111,70.03,2018-10-09,1
102979,24.0,Male,North,Post-Graduate,Salaried,706849.87,292313.63,Home,,3,135,59.61,2020-03-04,0
102980,,Male,East,Graduate,Self-Employed,455427.04,303064.62,Other,842.0,5,91,17.41,2018-03-23,0
102981,58.0,Female,South,Secondary,Salaried,744432.87,55738.68,Education,615.0,9,50,75.62,2018-08-12,1
102982,35.0,Male,East,Post-Graduate,Self-Employed,340988.97,203834.11,Car,593.0,11,135,57.04,2023-03-13,1
102983,41.0,Female,South,Secondary,Salaried,287846.35,80844.03,Home,707.0,7,22,17.77,2017-08-09,1
102984,55.0,Male,East,Post-Graduate,Self-Employed,491722.36,298911.85,Home,666.0,0,108,70.24,2019-04-14,0
102985,34.0,Female,West,Primary,Self-Employed,653263.94,257502.03,Other,585.0,7,92,43.66,2021-08-09,1
102986,56.0,Female,South,Primary,Self-Employed,370968.44,240726.11,Business,826.0,5,33,29.47,2017-07-22,0
102987,,Male,West,Secondary,Self-Employed,640766.15,151579.32,Business,728.0,0,170,67.75,2019-08-27,0
102988,37.0,Female,South,Secondary,Salaried,,391724.41,Education,650.0,11,106,61.69,2015-09-23,1
102989,59.0,Female,East,Primary,,335278.79,204660.5,Car,842.0,11,82,53.61,2021-01-31,1
102990,29.0,Female,West,Graduate,Salaried,641074.8,72718.35,Business,715.0,8,192,72.9,2016-05-22,1
102991,55.0,Female,East,Post-Graduate,Unemployed,707956.79,136684.96,Business,649.0,8,12,70.29,2019-07-10,1
102992,33.0,Female,South,Graduate,Self-Employed,561424.22,20000.0,Business,,9,12,25.88,2018-10-19,1
102993,,Male,West,Graduate,Salaried,583503.25,171478.5,Home,703.0,7,39,71.51,2015-09-08,1
102994,38.0,Male,North,Graduate,Self-Employed,318220.89,140913.54,Business,699.0,6,155,36.18,2022-01-10,0
102995,53.0,Female,East,Primary,,687491.19,333349.39,Other,619.0,0,180,40.22,2016-04-30,0
102996,26.0,Female,South,Secondary,Unemployed,612242.61,318667.31,Education,654.0,10,75,78.06,2015-07-16,1
102997,47.0,Male,West,Graduate,Self-Employed,630133.3,275519.27,Business,617.0,0,36,63.19,2018-07-22,0
102998,43.0,Female,East,Primary,Salaried,1012934.93,363654.51,Car,765.0,7,109,32.5,2018-10-21,1
102999,47.0,Female,West,Post-Graduate,Salaried,558666.88,108591.62,Home,521.0,9,114,55.35,2019-08-15,1
103000,54.0,Male,East,Secondary,,664530.81,288198.42,Other,759.0,7,119,47.75,2021-04-21,1
103001,,Male,East,Post-Graduate,Self-Employed,857622.43,77439.62,Education,580.0,0,28,18.16,2018-01-14,1
103002,34.0,Female,East,Graduate,,590341.21,192778.56,Home,645.0,7,25,72.14,2022-12-25,1
103003,56.0,Male,West,Secondary,Salaried,456684.52,290942.23,Other,626.0,7,35,67.53,2021-02-06,1
103004,28.0,Female,West,Graduate,Self-Employed,679675.68,186188.39,Home,608.0,11,23,64.44,2021-01-05,1
103005,55.0,Female,East,Secondary,Salaried,462998.54,445990.46,Education,705.0,9,56,49.14,2018-09-23,1
103006,39.0,Male,North,Graduate,Salaried,839868.04,208235.7,Education,650.0,9,155,25.46,2022-04-15,1
103007,50.0,Male,North,Post-Graduate,Salaried,702943.85,346094.61,Business,597.0,11,165,71.87,2022-02-09,1
103008,34.0,Male,North,Post-Graduate,Salaried,,218256.6,Car,662.0,2,120,34.71,2017-12-08,0
103009,40.0,Female,South,Graduate,Salaried,350564.41,265800.04,Business,594.0,0,156,11.41,2020-04-28,1
103010,45.0,Female,North,Secondary,Salaried,631269.74,206196.24,Home,607.0,2,39,78.72,2017-11-28,0
103011,60.0,Male,West,Post-Graduate,Salaried,651099.67,271257.46,Business,530.0,7,114,70.28,2016-07-08,1
103012,44.0,Female,North,Secondary,Self-Employed,351050.04,457197.75,Education,614.0,7,158,53.59,2018-05-14,1
103013,34.0,Male,West,Secondary,Salaried,757148.81,435178.93,Education,690.0,11,158,10.87,2015-08-14,1
103014,46.0,Male,South,Post-Graduate,Salaried,733050.11,191539.75,Education,653.0,6,57,25.94,2021-10-21,0
103015,,Male,West,Primary,Salaried,668312.56,222519.36,Business,795.0,1,192,41.64,2020-09-10,0
103016,43.0,Male,West,Primary,Salaried,751561.58,256100.7,Other,850.0,4,167,53.97,2018-12-27,0
103017,42.0,Male,West,Secondary,Salaried,402057.28,327050.45,Business,613.0,9,51,59.57,2015-01-02,1
103018,39.0,Male,North,Post-Graduate,Salaried,413712.94,472538.24,Business,583.0,7,174,65.18,2019-03-15,1
103019,23.0,Female,East,Primary,Self-Employed,548054.18,404313.13,Business,740.0,2,50,48.9,2015-10-30,0
103020,62.0,Female,West,Graduate,Self-Employed,473111.48,217989.12,Business,677.0,5,183,55.93,2016-05-01,0
103021,39.0,Male,North,Secondary,Salaried,700432.05,298360.94,Education,741.0,1,105,66.79,2022-04-12,0
103022,29.0,Male,North,Primary,Salaried,761103.28,277086.78,Car,682.0,7,103,60.39,2019-04-08,1
103023,,Male,North,Post-Graduate,Salaried,459302.56,177308.01,Business,634.0,8,197,76.84,2016-01-25,1
103024,40.0,Male,East,Post-Graduate,,426439.2,371625.32,Business,635.0,0,97,71.23,2022-08-09,0
103025,27.0,Female,East,Secondary,,770959.58,20000.0,Car,685.0,3,10,21.86,2022-08-13,0
103026,,Male,East,Post-Graduate,Self-Employed,403602.08,370735.52,Business,633.0,5,63,76.32,2018-08-13,0
103027,29.0,Male,East,Graduate,Self-Employed,542888.62,299424.23,Car,748.0,1,125,24.29,2022-01-03,0
103028,,Male,South,Graduate,,398023.9,33224.94,Education,546.0,5,44,79.39,2022-10-28,1
103029,34.0,Male,East,Primary,Unemployed,481628.28,124987.79,Other,747.0,10,153,59.09,2020-07-29,1
103030,58.0,Male,East,Post-Graduate,Salaried,298723.92,20000.0,Business,500.0,6,14,53.93,2017-09-16,1
103031,56.0,Female,East,Graduate,Salaried,856435.03,453613.14,Other,662.0,5,168,32.7,2022-03-16,0
103032,60.0,Male,West,Secondary,Salaried,802461.77,131002.9,Business,624.0,9,118,19.32,2018-06-02,1
103033,37.0,Male,West,Post-Graduate,Self-Employed,438592.63,359223.61,Home,529.0,9,46,18.83,2022-05-21,1
103034,50.0,Female,East,Primary,Self-Employed,692611.95,363506.0,Home,485.0,10,128,70.66,2017-01-09,1
103035,29.0,Female,South,Secondary,Salaried,312856.39,235519.5,Education,562.0,7,162,40.27,2016-05-17,1
103036,53.0,Female,West,Secondary,Salaried,724351.62,170251.36,Other,654.0,4,116,49.19,2019-05-05,0
103037,45.0,Female,North,Secondary,Self-Employed,423194.98,311531.85,Other,602.0,2,122,75.23,2021-07-06,0
103038,34.0,Male,West,Graduate,,843515.26,275851.1,Car,567.0,1,199,27.87,2016-01-27,1
103039,31.0,Female,North,Secondary,,702192.29,362348.52,Car,758.0,1,162,63.48,2022-09-17,0
103040,55.0,Female,West,Graduate,,526890.08,109203.28,Business,551.0,1,76,42.93,2019-10-02,1
103041,61.0,Male,East,Secondary,Salaried,518360.67,372691.88,Car,704.0,9,47,24.89,2022-07-19,1
103042,34.0,Female,West,Graduate,Self-Employed,628897.13,411721.63,Car,579.0,11,185,69.71,2021-11-03,1
103043,50.0,Female,East,Post-Graduate,,415215.78,219187.83,Other,560.0,4,139,57.6,2015-10-10,1
103044,61.0,Male,East,Graduate,Salaried,824981.89,135281.91,Home,,9,157,16.64,2021-08-09,1
103045,24.0,Male,West,Graduate,Self-Employed,661196.51,192005.75,Other,700.0,3,95,47.92,2015-07-08,0
103046,,Male,North,Post-Graduate,Unemployed,792872.55,173184.38,Car,,1,20,69.62,2015-05-05,1
103047,48.0,Male,North,Secondary,Salaried,110076.03,228299.7,Business,673.0,4,128,14.69,2019-12-20,0
103048,28.0,Male,West,Post-Graduate,Salaried,603215.78,161424.2,Home,573.0,6,91,39.14,2017-07-28,1
103049,22.0,Female,East,Secondary,Salaried,649612.92,304780.94,Car,588.0,4,168,66.37,2016-05-01,1
103050,61.0,Female,North,Graduate,Salaried,599308.08,326402.97,Car,682.0,10,44,70.09,2017-07-24,1
103051,42.0,Male,South,Secondary,Self-Employed,604500.44,206919.87,Business,824.0,7,181,64.28,2023-02-02,1
103052,61.0,Female,East,Graduate,Salaried,535773.51,20000.0,Business,577.0,11,192,31.4,2023-01-03,1
103053,,Male,West,Secondary,Self-Employed,1051473.65,303163.13,Car,708.0,5,54,45.49,2022-05-22,0
103054,49.0,Male,East,Graduate,Salaried,648651.58,72984.82,Car,,8,158,61.89,2022-04-15,1
103055,50.0,Female,South,Graduate,Unemployed,624494.72,279950.64,Other,612.0,9,189,20.68,2019-12-28,1
103056,,Female,South,Primary,Salaried,787314.35,258624.17,Education,736.0,4,157,51.65,2020-06-02,0
103057,55.0,Female,North,Secondary,Salaried,488189.66,210523.59,Business,,7,18,60.43,2016-02-12,1
103058,31.0,Female,South,Secondary,Salaried,342443.43,327379.91,Business,558.0,5,104,69.5,2018-09-03,1
103059,41.0,Female,East,Primary,,781435.86,293627.81,Other,687.0,6,146,17.82,2021-12-23,0
103060,41.0,Female,North,Graduate,Salaried,,296521.84,Home,,11,195,33.08,2017-03-18,1
103061,25.0,Male,South,Graduate,Salaried,872144.72,348522.53,Home,710.0,7,170,47.92,2015-12-24,1
103062,40.0,Female,North,Primary,Self-Employed,859602.17,200461.44,Home,537.0,3,10,59.07,2015-09-30,1
103063,57.0,Other,North,Primary,Self-Employed,135470.76,198786.07,Business,,3,12,61.1,2022-12-24,0
103064,,Female,West,Post-Graduate,Self-Employed,614466.79,379266.79,Education,728.0,10,176,27.73,2022-01-01,1
103065,64.0,Male,North,Graduate,Salaried,815321.3,327027.62,Education,776.0,5,149,10.97,2017-11-01,0
103066,53.0,Female,North,Post-Graduate,Salaried,248948.24,193636.61,Other,668.0,1,103,58.57,2018-03-12,0
103067,29.0,Female,South,Secondary,Self-Employed,,20000.0,Home,604.0,8,153,73.64,2018-04-05,1
103068,29.0,Male,East,Post-Graduate,Salaried,731579.48,297045.0,Home,782.0,11,187,65.83,2015-09-26,1
103069,24.0,Other,East,Primary,Salaried,589046.66,308308.94,Car,644.0,7,97,53.57,2020-11-11,1
103070,55.0,Male,South,Primary,Salaried,590491.31,104512.96,Other,602.0,1,36,78.43,2020-11-23,0
103071,37.0,Male,East,Primary,Unemployed,839662.82,148175.52,Other,588.0,11,38,40.32,2019-12-16,1
103072,54.0,Female,North,Primary,Salaried,301094.43,201060.59,Business,554.0,11,136,46.75,2019-10-03,1
103073,44.0,Male,West,Post-Graduate,Self-Employed,766221.99,304279.05,Business,850.0,0,129,10.86,2018-08-29,0
103074,52.0,Male,North,Post-Graduate,Salaried,691855.23,548029.14,Other,764.0,9,114,76.22,2019-06-16,1
103075,,Female,North,Post-Graduate,Self-Employed,860343.61,384125.52,Education,597.0,3,87,50.83,2015-08-24,1
103076,28.0,Female,West,Primary,Self-Employed,,68986.98,Other,789.0,10,78,37.36,2015-03-01,1
103077,43.0,Male,South,Primary,Salaried,895342.55,197654.45,Education,693.0,3,116,13.12,2016-11-26,0
103078,60.0,Other,North,Graduate,Salaried,322314.25,238656.05,Business,688.0,1,189,35.37,2018-12-03,0
103079,32.0,Female,North,Graduate,Self-Employed,533919.98,310294.59,Other,593.0,4,111,10.25,2018-10-15,1
103080,32.0,Female,South,Primary,Salaried,367363.1,152502.58,Education,609.0,11,15,32.7,2017-08-05,1
103081,35.0,Female,North,Graduate,Self-Employed,744946.96,320143.67,Car,647.0,2,161,76.6,2022-08-24,0
103082,61.0,Female,North,Secondary,Self-Employed,447613.37,188434.71,Car,,2,49,20.8,2020-11-04,1
103083,39.0,Male,East,Secondary,Salaried,826944.5,319952.1,Other,611.0,11,42,48.18,2017-01-17,1
103084,46.0,Male,South,Primary,Salaried,262377.76,259095.24,Home,650.0,9,146,23.06,2019-01-17,1
103085,49.0,Female,North,Post-Graduate,Salaried,510947.4,495451.99,Other,755.0,11,186,64.84,2022-05-20,1
103086,42.0,Female,North,Secondary,Self-Employed,957193.6,367458.6,Business,601.0,2,76,49.37,2016-01-12,0
103087,60.0,Male,West,Secondary,Salaried,447857.67,407666.54,Business,715.0,3,160,24.16,2016-01-22,0
103088,,Female,West,Post-Graduate,Unemployed,811868.06,123080.79,Car,485.0,10,31,70.64,2020-02-12,1
103089,58.0,Female,West,Graduate,Unemployed,739261.87,186148.52,Education,743.0,4,81,64.88,2015-03-04,0
103090,40.0,Male,North,Post-Graduate,Salaried,338508.89,289261.0,Car,578.0,3,87,76.59,2015-08-18,1
103091,49.0,Male,North,Graduate,Salaried,642273.29,101992.6,Education,660.0,8,103,10.04,2021-08-19,1
103092,24.0,Male,West,Graduate,Salaried,,375446.04,Other,683.0,3,125,42.0,2021-04-04,0
103093,27.0,Female,East,Post-Graduate,Unemployed,518001.21,265657.2,Home,667.0,10,145,79.99,2022-12-18,1
103094,48.0,Male,East,Graduate,Salaried,462012.93,381991.46,Business,,6,156,66.78,2021-04-13,0
103095,48.0,Male,East,Secondary,Salaried,665692.13,307878.67,Other,551.0,9,118,68.19,2016-01-21,1
103096,24.0,Female,East,Primary,Self-Employed,557045.85,255383.56,Car,579.0,10,175,53.48,2017-11-27,1
103097,42.0,Female,South,Graduate,Salaried,300806.95,235278.45,Other,730.0,4,143,59.9,2016-06-02,0
103098,32.0,Male,West,Secondary,Salaried,,157737.5,Home,602.0,9,189,66.37,2021-08-04,1
103099,23.0,Male,North,Post-Graduate,Salaried,502937.76,150596.36,Education,642.0,8,43,16.46,2018-01-05,1
103100,42.0,Female,West,Graduate,Self-Employed,573191.36,356639.92,Home,531.0,8,83,58.48,2019-01-06,1
103101,64.0,Female,East,Secondary,Salaried,119330.89,330162.31,Car,719.0,7,104,67.08,2019-11-28,1
103102,22.0,Female,North,Graduate,Salaried,672865.15,398088.44,Home,544.0,5,148,12.86,2015-02-06,1
103103,,Female,South,Post-Graduate,,273211.91,184519.09,Business,723.0,11,52,30.79,2016-02-13,1
103104,54.0,Male,West,Primary,Salaried,749338.66,384710.65,Home,565.0,10,44,32.68,2017-04-23,1
103105,,Male,North,Graduate,Self-Employed,814421.69,228810.88,Other,,5,148,69.82,2022-11-11,0
103106,61.0,Male,North,Primary,Salaried,,319592.12,Education,,11,177,64.62,2019-01-26,1
103107,21.0,Male,East,Graduate,Salaried,859003.43,404984.01,Business,605.0,1,169,55.95,2016-07-07,0
103108,28.0,Female,East,Graduate,Salaried,576625.82,498524.64,Business,,6,186,66.33,2020-09-27,0
103109,43.0,Male,West,Post-Graduate,Salaried,815392.22,378690.48,Business,644.0,8,99,41.74,2020-01-12,1
103110,58.0,Male,South,Graduate,Salaried,,274337.95,Car,621.0,8,194,71.24,2015-09-03,1
103111,26.0,Other,North,Secondary,Salaried,310944.0,317314.88,Car,723.0,1,74,26.4,2015-01-02,0
103112,42.0,Male,East,Secondary,Salaried,429382.84,399880.87,Other,532.0,8,57,59.32,2017-10-11,1
103113,,Male,West,Primary,Salaried,,335188.17,Education,448.0,6,189,26.92,2022-11-22,1
103114,38.0,Male,East,Primary,Salaried,351885.58,202089.95,Home,743.0,4,48,12.79,2020-04-07,0
103115,37.0,Female,West,Secondary,Salaried,672184.9,323774.61,Other,583.0,4,191,29.89,2020-10-10,1
103116,32.0,Female,East,Primary,Salaried,448821.55,406437.07,Car,719.0,5,162,44.5,2017-05-29,0
103117,,Male,South,Primary,Self-Employed,419203.17,467491.6,Other,654.0,7,113,69.04,2020-02-15,1
103118,46.0,Female,North,Secondary,Salaried,596264.15,257456.38,Education,557.0,1,182,45.62,2022-01-30,1
103119,47.0,Female,East,Secondary,Salaried,1038273.26,115988.91,Other,699.0,2,166,22.54,2015-12-08,0
103120,28.0,Female,North,Secondary,Self-Employed,753618.09,36438.95,Business,617.0,9,110,79.49,2020-10-15,1
103121,39.0,Female,West,Post-Graduate,Salaried,389261.44,345476.52,Home,564.0,6,41,28.91,2023-01-07,1
103122,,Female,South,Post-Graduate,,639090.0,65988.17,Car,566.0,2,132,78.97,2018-11-02,1
103123,21.0,Female,North,Secondary,Salaried,228117.73,288404.84,Car,511.0,0,103,75.54,2016-12-26,1
103124,49.0,Male,East,Graduate,Unemployed,149056.64,379321.3,Education,682.0,5,133,47.97,2020-05-25,0
103125,55.0,Male,North,Secondary,Salaried,633825.36,230418.55,Education,575.0,6,132,16.44,2022-11-26,1
103126,60.0,Male,North,Post-Graduate,Self-Employed,742989.34,70486.79,Education,,8,91,58.68,2015-02-26,1
103127,34.0,Female,West,Primary,Self-Employed,912203.6,98807.04,Car,635.0,0,117,69.2,2018-08-02,0
103128,55.0,Female,South,Graduate,,674583.71,139622.03,Business,575.0,10,76,41.17,2019-01-19,1
103129,40.0,Female,South,Graduate,Self-Employed,601278.54,235113.22,Home,528.0,8,21,26.73,2019-10-13,1
103130,33.0,Male,North,Primary,Salaried,532220.87,394497.69,Education,850.0,9,195,66.2,2015-07-12,1
103131,58.0,Female,North,Graduate,Salaried,705560.02,251410.81,Car,646.0,6,29,48.16,2020-04-19,0
103132,,Female,West,Primary,,356812.55,508395.74,Business,796.0,7,59,23.83,2022-04-27,1
103133,63.0,Female,North,Post-Graduate,Self-Employed,464344.4,374905.51,Education,743.0,2,145,76.47,2018-02-19,0
103134,,Female,West,Graduate,Salaried,,285457.67,Education,,4,168,76.37,2020-03-10,0
103135,53.0,Female,South,Graduate,Salaried,495164.04,241413.11,Home,664.0,2,161,35.69,2020-11-20,0
103136,46.0,Female,South,Primary,Self-Employed,455047.06,190279.94,Home,662.0,6,135,14.48,2016-10-28,0
103137,59.0,Female,West,Primary,Self-Employed,441501.54,267915.08,Other,798.0,1,150,54.16,2016-08-08,0
103138,41.0,Female,North,Post-Graduate,Unemployed,472024.78,315082.94,Education,716.0,5,51,32.21,2015-12-20,0
103139,62.0,Male,South,Primary,Salaried,,288545.55,Other,585.0,9,87,14.64,2021-01-31,1
103140,63.0,Male,East,Primary,,853799.2,190166.94,Car,678.0,1,88,72.43,2020-08-23,0
103141,61.0,Female,West,Post-Graduate,Salaried,657653.67,126169.32,Home,714.0,8,35,79.87,2017-06-16,1
103142,29.0,Male,South,Secondary,Self-Employed,485346.58,473507.89,Business,,5,175,34.53,2022-06-19,1
103143,44.0,Other,South,Secondary,Salaried,687601.45,326109.76,Education,690.0,4,119,62.13,2022-02-27,0
103144,57.0,Male,South,Primary,,622046.95,292660.32,Education,758.0,5,47,14.6,2015-02-13,0
103145,61.0,Female,East,Post-Graduate,Salaried,,310766.52,Other,581.0,11,192,35.88,2019-05-24,1
103146,37.0,Male,East,Secondary,Self-Employed,595371.42,382163.48,Home,592.0,5,106,17.61,2020-09-16,1
103147,44.0,Male,East,Post-Graduate,,945148.43,193856.02,Other,743.0,5,147,13.87,2022-12-05,0
103148,41.0,Female,North,Primary,Self-Employed,619759.36,234441.94,Education,622.0,9,20,51.22,2016-06-07,1
103149,59.0,Male,West,Primary,Salaried,487729.3,159699.87,Home,571.0,5,140,66.14,2018-02-02,1
103150,61.0,Male,North,Post-Graduate,Salaried,444559.62,249137.28,Education,721.0,8,132,41.71,2018-10-19,1
103151,59.0,Male,East,Graduate,Salaried,780284.16,168886.86,Home,696.0,6,32,46.69,2021-12-12,0
103152,33.0,Female,West,Primary,Salaried,362706.62,129235.17,Education,658.0,10,71,28.95,2022-10-11,1
103153,31.0,Male,North,Primary,Salaried,871398.3,55637.82,Business,740.0,0,50,61.55,2022-05-22,0
103154,,Female,North,Primary,Self-Employed,216666.77,448964.4,Other,746.0,9,130,35.28,2016-10-19,1
103155,31.0,Female,North,Primary,Salaried,845256.6,209854.8,Home,643.0,8,178,14.72,2019-11-30,1
103156,33.0,Female,East,Post-Graduate,Unemployed,759446.13,308410.63,Other,808.0,5,102,21.59,2021-07-14,0
103157,21.0,Female,South,Post-Graduate,Salaried,512087.1,261563.01,Home,777.0,9,13,18.99,2018-09-11,1
103158,60.0,Female,West,Post-Graduate,Salaried,449959.82,309667.14,Home,491.0,7,140,40.51,2022-03-31,1
103159,64.0,Male,East,Post-Graduate,Salaried,846429.79,20000.0,Home,568.0,2,60,14.56,2020-07-16,1
103160,39.0,Female,West,Graduate,Self-Employed,959896.65,193613.64,Education,470.0,2,192,66.45,2020-02-06,1
103161,32.0,Male,East,Post-Graduate,Salaried,477279.95,389144.95,Car,624.0,11,116,73.56,2023-01-02,1
103162,28.0,Female,North,Post-Graduate,Self-Employed,716087.44,483168.14,Education,553.0,8,186,27.39,2017-02-15,1
103163,28.0,Male,North,Primary,Salaried,795899.38,206258.2,Car,585.0,11,81,43.99,2019-09-26,1
103164,32.0,Female,South,Graduate,Unemployed,720587.23,220088.97,Education,737.0,8,79,46.33,2019-07-22,1
103165,53.0,Male,South,Primary,Salaried,610862.63,377969.86,Car,510.0,4,78,78.95,2017-01-25,1
103166,46.0,Male,West,Graduate,Salaried,522034.03,302887.37,Home,660.0,4,17,14.59,2016-07-12,0
103167,59.0,Female,South,Secondary,,655602.03,253556.51,Home,660.0,2,132,56.75,2023-03-13,0
103168,48.0,Female,South,Graduate,Self-Employed,182857.49,242253.82,Car,643.0,6,145,34.2,2015-11-16,0
103169,25.0,Male,West,Graduate,Salaried,868148.93,181542.82,Car,660.0,6,156,45.13,2015-10-30,0
103170,28.0,Female,East,Primary,Self-Employed,258648.64,177345.85,Other,471.0,2,121,25.19,2018-01-03,1
103171,45.0,Female,South,Graduate,,432302.37,265844.84,Home,585.0,7,192,21.22,2018-11-05,1
103172,47.0,Other,East,Graduate,Self-Employed,532535.67,287999.18,Education,773.0,5,81,27.05,2018-08-14,0
103173,43.0,Female,North,Primary,Salaried,400264.29,294244.68,Other,554.0,2,17,14.99,2015-11-01,1
103174,,Male,South,Secondary,Salaried,374350.2,167743.89,Car,783.0,5,194,29.47,2020-09-08,0
103175,43.0,Male,North,Secondary,Salaried,881895.26,409911.68,Education,537.0,0,81,58.32,2015-01-08,1
103176,40.0,Female,North,Secondary,Self-Employed,959271.95,55446.31,Business,528.0,5,16,55.6,2018-12-15,1
103177,38.0,Female,East,Graduate,Unemployed,909703.29,313553.94,Business,574.0,6,55,48.81,2015-01-08,1
103178,,Male,West,Primary,Salaried,767103.53,185208.0,Business,740.0,3,159,10.03,2019-11-10,0
103179,22.0,Male,South,Secondary,Self-Employed,1092910.54,146093.07,Education,606.0,3,90,18.8,2018-04-29,0
103180,24.0,Female,East,Secondary,Salaried,546739.61,211020.68,Car,678.0,2,181,69.0,2022-01-14,0
103181,50.0,Male,West,Secondary,Self-Employed,527544.72,59006.8,Education,656.0,4,14,29.02,2015-09-13,0
